,id,city,state_code,university_id,no_of_student_hostel,name,infrastructure_id,latitude,longitude,offers_scholarship,ranking_factor,PTR ratio
17898,15241,MATHURA,9,509,1,"AMAR NATH GIRLS DEGREE COLLEGE,MATHURA",181948,,,1,16.0,9
17899,17254,DHUBRI,18,52,0,Progati College,181949,,,1,7.0,10
17900,52464,Dineshpur,5,562,0,Saheed Capt. D.K.Khola College of Education ,181950,29.049621000000002,79.314425,1,14.0,10
17901,8428,Sivasagar,18,51,0,Geleky Colege P.O. Galeky,181951,,,0,8.0,11
17902,27572,Warangal,36,19,0,"Kakatiya Mahila Degree College, Kaoji Sgtreet, Nakkalagutta, Hanamkonda",181953,,,0,28.0,9
17903,8570,Koppal,29,603,2,"Sri. Gavisiddeswara College of Education, Koppal.",181954,15.41001,76.15000999999998,1,17.0,9
17904,39792,BHUBANESWAR,21,366,1,"Rajdhani College,BBSR, Khurda",181955,,,1,13.0,10
17905,16599,Kancheepuram,33,439,4,Karpaga Vinayaga College of Engineering and Technology,181956,12.591401,79.91470100000001,1,34.0,9
17906,47538,Bidar,29,219,0,"B312 V K INTERNATIONAL ARTS COLLEGE, VIDYA NAGAR",181957,,,0,19.0,10
17907,15202,MAINPURI,9,509,0,K.B.A. MAHAVIDYALAYA BARNAHAL MAINPURI,181959,,,0,31.0,10
17908,35154,0,23,269,1,"Govt. College, Bareli, Raisen",181961,23.00064,78.00023,1,7.0,11
17909,47747,Ranchi,20,209,0,"SAMARPAN DEEP B.ED COLLEGE, USHAMATU, RATU RANCHI",181962,23.45779,85.21410999999999,1,12.0,11
17910,9931,Bijapur,29,602,0,"JAI GURUDEV COLLEGE OF SOCIAL WORK, BIJPAUR(PG)",181965,16.50001,75.420001,1,8.0,10
17911,52596,AMBEDKAR NAGAR,9,510,0,SITA RAM SINGH MAHAVIDYALAYA,181968,6.00015,68.12345000000002,0,15.0,11
17912,42326,BAHRAICH,9,510,0,"RAJA PREM SINGH SHIKSHA MAHAVIDYALAYA, KOTHI RAJA HEERA SINGH, BAHRAICH",181969,,,0,12.0,10
17913,35484,Dharwad,29,230,0,"Government Fine Arts College, D.I.E.T.Dharwad.",181970,,,1,8.0,11
17914,36998,Tiruppur,33,439,2,Maharaja Engineering College,181971,11.12231,77.18470999999998,1,17.0,10
17915,35038,Bodhan,36,40,0,"Sri Chaitanya College of Education, Bodhan (5286)",181973,18.685318,77.90206500000001,1,15.0,10
17916,53144,NEEM KA THANA,8,422,0,"SHRI VINAYAK P.G. COLLEGE , CHALA, NEEM KA THANA ",181974,,,0,8.0,9
17917,7291,Kandhar,27,328,0,"Shivaji College of Arts, Comm. & Science, Kandhar",181975,,,1,7.0,10
17918,40556,UDUPI - 574118,29,240,2,SDM Ayurvedic Medical College,181976,,,1,17.0,9
17919,37094,Erode,33,439,2,Velalar College of Engineering and Technology,181977,11.12345,77.12345,0,109.0,11
17920,8589,HOSPET,29,603,0,"Govt First Grade College, Mariammanahalli.",181979,,,1,7.0,11
17921,52164,GWALIOR,23,276,0,"SHRI RNS SHIKSHA MAHAVIDYALAYA, SITHOLI, GWALIOR",181980,26.1899026,78.17392549999998,1,31.0,11
17922,18669,Nagpur,27,332,0,"Suyash Teachers College, Umred Road",181981,,,1,15.0,10
17923,35686,Dharwad.,29,230,0,"Suvrna Educational Trust, Suvarna Arts & Commerce Collge, Janemane Bldg. Elkki Shettar Colony Bus stap, PB Road Dharwad",181982,16.435518,75.02198299999999,0,8.0,11
17924,27033,Tirunelveli,33,439,2,University Departments of Anna University of Technology Tirunelveli,181983,,,1,14.0,11
17925,25502,Hyderabad,36,27,0,R.G Kedia College of Commerce,181984,,,1,12.0,10
17926,41545,Pune,27,323,0,"Suhrud Mandals Pandurang Shyamrao Mulgaonkar Vishesh Adhyapak Mahavidyalaya, Pune 19",181985,,,1,23.0,11
17927,52268,Indergarh,23,276,0,SAI KRIPA COLLEGE OF EDUCATION,181986,25.912108,78.56590899999999,1,12.0,9
17928,16485,Tiruvallur,33,439,2,Prathyusha Institute of Technology and Management,181987,13.091708,79.972774,1,413.0,9
17929,52247,Bidar,29,219,0,B319 ST PAULS SCIENCE AND COMMERCE DEGREE COLLEGE BIDAR,181988,7.635210000000001,78.23581,1,15.0,10
17930,34575,OSMANABAD,27,298,0,"Terna Public Charitable Trust's College of Education, Terna Nagar.",181989,18.25672,76.25672,1,12.0,10
17931,49150,Hajipur,10,57,0,Patna Sahib College of Engineering & Technology,181992,25.62001,85.13001,0,74.0,10
17932,45597,KANCHEEPURAM DISTRICT,33,481,2,"ADHIPARASAKTHI DENTAL COLLEGE AND HOSPITAL (Inst. Code - 197), KANCHEEPURAM",181995,12.4333496,79.82644559999999,1,17.0,10
17933,30269,Kadapa,28,45,0,Prasad College of Education,181996,,,1,23.0,10
17934,17936,Guntur,28,15,2,"Nalanda Institute of Technology., Siddarth Nagar, Kantepudi(V), Sattenapalli(M),  PIN-522 438(CC-KG)",181997,16.37787,80.220481,1,17.0,9
17935,37071,Tirupur,33,439,2,Maharaja Prithvi Engineering College,181998,11.20469,77.31570500000001,1,114.0,11
17936,8588,KOPPAL,29,603,0,"Govt., First Grade College,  Koppal",181999,15.20001,76.00009,1,11.0,9
17937,34300,JALNA,27,298,0,"Vindyachal Education Society Sanchalit College of B.C.A., Ambad.",182001,,,0,12.0,9
17938,37053,Coimbatore,33,439,2,Adithya Institute of Technology,182002,11.018310000000001,76.97251,1,90.0,10
17939,39069,KAMAN,8,422,0,"Shree Bankey Bihari PG Girls College, Bharatpur",182003,27.000009999999996,76.00001,0,7.0,9
17940,21730,Bhilai Nagar,22,93,1,Kalyan P.G. College Bhilai Nagar,182004,25.21357,68.12578,1,16.0,9
17941,15024,Madurai,33,483,2,K.L.N. B.Ed College,182007,9.894409,78.17028990000001,1,30.0,10
17942,40569,"BAGALUR MAIN ROAD,BANGALORE",29,240,4,Faran College of Nursing,182008,,,0,19.0,9
17943,52326,Jaspur,5,562,0,Sri Sai Shikshan Sansthan,182010,29.275812,78.78797699999998,1,27.0,11
17944,26715,Kalaburgi,29,226,0,"The Arts Integration Chitrakala Mahavidyalaya, Gulbarga",182011,17.190000999999995,76.540001,0,7.0,11
17945,41388,Nashik,27,323,2,"M.G.Vidyamandirs Institute of Hotel Management and Catering Technology, Panchvati, Nashik 422003",182012,20.03201,73.80455999999998,1,17.0,10
17946,30138,Bhubaneswar,21,351,2,"APEX Institute of Technology and Management (AITM), Pahala, Bhubaneswar",182015,20.21002,85.53243999999998,1,17.0,10
17947,52160,GORMI,23,276,0,"SHRI RAMNATH SINGH MAHAVIDYALAYA, GORMI, BHIND",182016,26.6000228,78.51049349999998,1,31.0,10
17948,44564,AKOLA,27,302,2,"COLLEGE OF HORTICULTURE, AKOLA",182018,20.714574,77.05097099999999,1,41.0,11
17949,44787,"BURDWAN, PIN-713104",19,569,3,Burdwan Raj College,182020,23.245829999999998,87.85611,0,39.0,10
17950,20716,BANGALORE,29,215,9,"Acharya Instiute Graduate Studies(of Journalism), No.80-90, Soladevanahalli, Chikkabanavara Post, Bangalore -90",182023,13.082510000000001,77.49998000000001,1,24.0,11
17951,35678,Shiggaon,29,230,0,"Govt. I Grade College Shiggaon, Dist- Haveri.",182026,,,1,6.0,9
17952,44759,,19,569,0,Jamini Roy College,182028,,,1,12.0,10
17953,45441,Chennai,33,481,2,"VEL R.S. MEDICAL COLLEGE, COLLEGE OF NURSING (Inst. Code - 188),. CHENNAI",182031,13.100010000000001,80.60006,0,17.0,9
17954,40988,DEOGARH,21,362,0,"P.S.Santak Mahavidyalaya,Barkote",182034,,,0,8.0,9
17955,13861,JALGAON,27,313,0,"Shri Chamundamata Homoeopathy College, Jalgaon",182035,20.95451,75.62631,0,14.0,10
17956,13159,JAISALMER,8,399,0,Mishri Lal Sanwal Government Girls College,182036,26.00001,70.00001,1,11.0,9
17957,52264,MP,23,276,0,SHRI CHHOTELAL SATYNARAYAN COLLEGE ,182037,,,1,12.0,10
17958,37046,COIMBATORE,33,439,8,Hindusthan Institute of Technology,182038,10.894465,76.996865,1,23.0,11
17959,36284,JABALPUR,23,287,1,"Hitkarini College of Architecture & Town Pilanning,  Hitkarini Hills, Dumna Road,                    Jabalpur-482005",181848,23.09048,79.59045,0,16.0,10
17960,36251,,23,287,2,"Guru Ramdas Khalsa Institute of Science & Technology (Pharmacy), Kukrikheda, Barela, Jabalpur--483001",182039,,,1,65.0,10
17961,46635,Kalyan,27,318,0,"SAKET GYANPEETHS SAKET COLLEGE OF MANAGEMENT, THANE",182041,,,1,6.0,10
17962,13817,PUNE,27,313,2,"D. S. Homoeopathy College, Pune",182043,,,1,17.0,11
17963,17408,SALIGRAMA- 571604,29,235,0,"Government First Grade College ,Salligrama",182044,,,1,7.0,11
17964,51294,LUDHIANA,3,382,2,GULZAR COLLEGE OF ENGINEERING,182045,,,1,17.0,9
17965,15782,BARSHI,27,327,0,SHRI SWAMI SAMARTH EDUCATION COLLEGE GADEGAON ROAD BARSHI  TAL.BARSHI  DIST-SOLAPUR,182046,,,0,12.0,11
17966,39110,TEH-BEHROR,8,422,0,"Saraswati TT College, Alwar",182049,27.341768,76.300584,0,12.0,10
17967,16515,Vaniayambadi,33,439,2,Priyadarshini Engineering College,182050,12.68162,78.62014,1,158.0,11
17968,34857,GWALIOR,23,276,0,"SHRI RAMNATH SINGH INSTITUTE  OF PHYSICAL EDUCATION ,SITHOLI,GWALIOR",182051,26.189003,78.17392599999998,1,31.0,9
17969,51535,BHATKAL,29,249,6,ANJUMAN INSTITUTE OF TECHNOLOGY AND MANAGEMENT,182053,14.000453,74.560223,1,185.0,9
17970,17023,Basrur,29,233,0,"Sri Sharada College, Basrur, Kundapura-576211",182054,13.630796599999998,74.7401078,1,8.0,9
17971,37007,Coimbatore - 641407,33,439,2,Maharaja Institute of Technology,182058,11.078563,77.10938299999998,1,93.0,11
17972,8860,JALGAON,27,320,2,"100061-SE&CM'S SHRI GULABRAO DEOKAR COLLEGE OF ENGINEERING, JALGAON.",182059,,,1,14.0,9
17973,14548,Tiruvannamalai,33,483,0,Lakshmi Ammal College of Education,182060,12.248749,79.19994940000001,1,12.0,9
17974,15721,BARSHI,27,327,0,SHRI SWAMI SAMARTH MED COLLEGE GADEGAON ROAD BARSHI    TAL.BARSHI    DIST-SOLAPUR,182061,,,1,12.0,10
17975,10437,LUDHIANA,3,382,2,"Gulzar School of Management, Vill Libra",182062,,,1,17.0,11
17976,48268,Dindigul,33,439,2,AGNI SCHOOL OF BUSINESS EXCELLENCE,182064,10.11111,78.11110999999998,1,13.0,10
17977,38448,MALSISAR,8,785,0,"Golden Balika Mahavi., Jhunjhunun",182065,28.392329999999998,75.24465999999998,0,12.0,11
17978,36024,bhoapl,23,287,2,"All Saints College of Engineering, Gram Pipalner, Bhopal - 462036",182066,23.180045,77.20001899999998,0,93.0,9
17979,48246,VELLORE,33,439,2,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,182069,12.94311,79.228851,1,17.0,10
17980,17804,CHIKMAGALUR,29,232,1,"M.L.M.N. College of Education, Chikmagalur.",182070,13.312320000000001,75.77088899999998,1,21.0,9
17981,40532,Bijaypur,29,240,2,BLDE Association's College of Pharmacy,182072,16.83333,75.73332999999998,0,17.0,9
17982,16541,Chennai - 600 127,33,439,2,Tagore Engineering College,182073,12.849461,80.15213,1,17.0,10
17983,14689,Kanchipuram,33,483,0,Om Shanti College of Education,182074,13.001489,79.960696,1,12.0,11
17984,27077,Nagercoil 629 003,33,439,2,St.Xavier' Catholic College of Engineering,182075,8.19537,77.38401,1,106.0,10
17985,25043,CHIDAMBARAM,33,439,4,M.R.K. Institute of Technology,182077,11.27505,79.53893000000001,1,416.0,11
17986,9135,Bidar,29,219,0,B244 Gurunanak College of Education Bidar,182078,17.911599399999997,77.5157204,1,12.0,11
17987,47591,,5,565,1,"SHRI GURUKULA MAHAVIDYALAYA, JWALAPUR, HARIDWAR",182079,,,0,12.0,11
17988,30821,Ponda,30,121,6,"Govt. of Goa College of Engineering, Goa,  Farmagudi, Ponda",182080,15.428199,73.98085,1,262.0,11
17989,29758,Mhow ( Indore),23,270,11,"Military College of Telecommunication Engineering (MCTE), Mhow",182081,22.550001,75.760001,0,124.0,9
17990,31608,Neemuch,23,291,0,"J.R.Kimti Girls College, Rampura",182083,,,1,2.0,10
17991,51291,Chennai,33,481,1,"BON SECOURS COLLEGE OF NURSING (Inst. Code - 622), Kancheepuram ",182088,23.250001,68.250001,1,48.0,10
17992,21494,JAGTIAL,36,32,0,"RAMA KRISHNA DEGREE & PG COLLEGE , VANI NAGAR, JAGTIAL",182089,,,1,12.0,11
17993,11884,Howrah,19,570,0,Narasinha Dutt College,182090,22.616701000000003,89.98330099999998,1,33.0,11
17994,12686,RAEBARELI,9,505,0,"PT. RAJ NARAYAN MISHRA DEGREE COLLEGE, MISHRAPUR,",182091,,,0,12.0,9
17995,16517,Chennai,33,439,2,Apollo Priyadarshanam Institute of Technology,182093,12.830001,79.94000099999998,0,17.0,11
17996,21397,BALASORE,21,354,0,Balikhand +3 College,182095,,,1,8.0,11
17997,53558,Lucknow,9,510,1,Sardar Patel Institute of Paramedical Sciences,182097,,,1,16.0,10
17998,36995,Coimbatore,33,439,2,Sri Krishna College of Engineering and Technology,182100,10.937581,76.956101,1,287.0,10
17999,51644,Bangalore,29,235,0,NIMS Management Institutions Pvt Ltd,182104,12.924712,77.485314,1,8.0,10
18000,33402,JABALPUR,23,289,2,"Gyan Ganga Institute of Technology, Jabalpur",182105,23.166710000000002,79.95000999999999,1,14.0,10
18001,21868,rajnandgaon,22,93,1,"Govt. Digvijay Snatkottar Swshashi Mahavidyalaya, Rajnandgaon",182106,,,1,16.0,9
18002,1338,Hassan,29,249,2,"Rajeev Institute of Technology, HASSAN",182107,12.59252,76.65511999999998,1,260.0,10
18003,41476,Kalamb-Walchandngar,27,323,0,"Indapur Taluka Gramvikas Pratishthan's Vishwasrao Ransing College (Arts, Commerce & Science), Kalamb-Walchandnagar,Pune",182108,25.200051000000002,73.200051,0,15.0,11
18004,47868,KAILARAS,23,276,0,"SUBHASH COLLEGE, MORENA",182113,26.18001,78.50001,0,11.0,9
18005,48757,Pandharpur,27,327,0,SARVODAY SHIKSHAN PRASARAK MANDALs BHOSE YASHAWANTBHAU PATIL MAHAVIDYALAYA,182114,17.12345,76.12345,1,1.0,10
18006,45150,shahjahanupr,9,525,0,"VEERANGNA AVANTIBAI MAHAVIDYALAYA,KAHILIYA, HARDOI RD",182117,28.780009999999997,79.50001,1,7.0,10
18007,15700,Pandharpur,27,327,2,SKN SINHAGAD  BUSINESS SCHOOL KORTI TAL PANDHARPUR  DIST-SOLAPUR,182119,,,1,17.0,11
18008,53011,Hubballi,29,230,0,"Chinmaya Degree College, Mayuri Estate, Nagashettykoppa Hubballi ",182120,,,0,10.0,10
18009,51983,Chetpet,33,481,0,ARINGAR ANNA INSTITUTE OF DIPLOMA IN NURSING AIDE (inst. Code - 602),182121,,,0,2.0,11
18010,53345,ARMOOR,36,40,0,"Siddartha Degree College, Armoor, Nizamabad (5065)",182122,,,1,12.0,9
18011,12221,UNNAO,9,505,0,"PT. LALTAPRASAD RAMKRISHNA MAHAVIDYALAYA, SHANTI NAGAR, BHAWANIGANJ, SARWAN,",182124,,,0,12.0,10
18012,21906,Rudrapur,5,562,2,"Govt. P G College, Rudrapur",182125,28.572840000000003,79.225976,1,14.0,11
18013,43379,Barasat,19,590,2,Sree Chaitanya Mahavidyalaya,182128,22.720001,88.480001,0,22.0,10
18014,15718,Sangola,27,327,2,SAHYADRI COLLEGE OF PHARMACY METHWADE TAL . SANGOLA  DIST-SOLAPUR,182129,17.521657099999995,75.27952829999998,1,68.0,9
18015,31765,WAIDHAN,23,268,0,"GOVT. RAJNARAYAN SMARTI COLLEGE WAIDHAN,SINGROLI",182130,,,1,12.0,9
18016,35947,bhopal,23,287,5,"TIT College, Anand Nagar, PB No. 24, Post Piplani, BHEL, Bhopal - 462021",182132,23.25949,77.49791,0,259.0,10
18017,40054,PARTAPUR,8,413,0,"LATE. SHRI P.P. COLLEGE , PARTAPUR",182133,6.0000599999999995,,1,12.0,11
18018,33428,katni,23,289,0,"Bardoli Shiksha College, Katni",182135,23.25672,79.25672,1,15.0,9
18019,36310,Bhopal,23,287,4,"Technocrats Institute of Technology & Science, Anand Nagar, PB No. 24, Post Piplani, BHEL, Bhopal - 462021",182136,23.25985,77.49906,0,366.0,10
18020,49041,COIMBATORE,33,481,0,VGM HOSPITAL INSTITUTE OF GASTROENTEROLOGY ( Inst. Code - 438),182137,,,0,12.0,11
18021,39341,BERHAMPUR,21,350,0,"College of Business  Administration, Berhampur",182138,19.151220000000002,84.45221,0,8.0,9
18022,36214,Bhopal,23,287,2,"""TIT College of Pharmacy, Anand Nagar, Infront of Hathaikheda Dem, P.B. No. 24, Piplani, BHEL, Bhopal 462021""",182139,23.88798,77.234578,1,65.0,9
18023,20832,Bangalore-89,29,215,2,"Faith British Academy, Ramachandrapura, Jalahalli (PO), Bangalore -13",182140,,,0,13.0,9
18024,49072,Thanjavur,33,481,1,ANTHONIAMMAL COMMUNITY COLLEGE - AACC  (Inst.Code - 517),182141,,,0,15.0,10
18025,36306,Bhopal,23,287,3,"Technocrats Institute of Technology,  Anand Nagar Near Hathaikheda Dam,  P.B. No. 24, Post Piplani,  B.H.E.L,  Bhopal -462021",182142,23.26052,77.49877,0,373.0,11
18026,42628,KUNDA,9,510,1,"AMRAWATI DEVI MAHAVIDYALAYA, TEKI PATTI, BIHAR, PRATAPGARH",182144,25.6799215,81.58157749999998,0,8.0,10
18027,9207,Gulbarga,29,219,0,C479 Shantiniketan BBM College Gulbarga,182145,,,0,7.0,11
18028,40150,"TAL : SAUNDATTI, DIST: BELGAUM",29,240,2,Shri Shivayogeeshwara Ayurvedic Medical College,182146,6.777769999999999,78.22221999999998,1,17.0,9
18029,37047,Tiruchengode Taluk,33,439,2,Vidyaa Vikas College of Engineering and Technology,182151,11.359503,77.852092,1,17.0,10
18030,25072,CHENNAI - 600025,33,439,20,"College of Engg., Guindy Campus",182152,,,1,35.0,11
18031,11968,BHNAGAR,19,570,0,Bhangar Mahavidyalaya,182153,,,0,14.0,9
18032,45921,KOLKATA,19,590,0,BIKASHAYAN,182154,,,0,7.0,10
18033,13596,"bhadohi, sant ravidas nagar",9,527,0,"Dr. Shyama Prasad Mukhrjee Govt. College, Sant Ravidas Nagar, Bhadohi",182155,25.40001,82.58333,1,11.0,9
18034,36502,Virudhunagar,33,463,4,Virudhunagar Hindu Nadars' Senthikumara Nadar College,182158,9.575868,77.972913,1,115.0,10
18035,35073,NIZAMABAD,36,40,0,"Katipally Ravinder Reddy College of Education, Nizamabad (5284)",182159,,,1,15.0,10
18036,24960,Antagarh,22,82,0,Govt. College Antagard,182160,,,1,6.0,11
18037,40522,Bangalore,29,240,1,Sofia College of Nursing,182161,20.25001,75.25001,1,13.0,9
18038,52383,Bazpur,5,562,0,"D P S College of Education, Bichpuri Farm, Bazpur",182162,29.111944,79.16033399999999,1,15.0,9
18039,15739,BARSHI,27,327,0,HEMUJI CHANDELE  COLLEGE  SHELGAON   R TAL.BARSHI DIST. SOLAPUR.,182163,,,1,12.0,10
18040,9149,Shorapur,29,219,0,C309 S.P & J.M.B College Shahapur,182164,16.36001,72.45000999999999,1,15.0,9
18041,52328,Bazpur,5,562,0,"PDG College of Education, Bichpuri Farm, Bazpur",182165,29.111009999999997,79.16171999999999,1,15.0,10
18042,52384,Bazpur,5,562,0,"Laxmi College of Education, Bichpuri Farm, Bazpur",182166,29.112246000000003,79.15985399999998,1,15.0,10
18043,29873,Indore,23,270,0,"Govt. Arts & Commerce College  A.B.Road, Indore",182167,22.380001,75.840001,1,8.0,9
18044,45442,CHENNAI 600 106,33,481,1,"GOVERNMENT YOGA AND NATUROPATHY COLLEGE, ARINGNAR ANNA GOVT. HOSPITAL OF INDIAN MEDICINE CAMPUS (Inst. Code - 159), CHENNAI",182168,,,1,12.0,10
18045,34695,GUNA,23,276,2,GOVT. P.G. COLLEGE,182169,24.640001,77.320001,1,54.0,10
18046,12013,KOLKATA,19,570,0,Shyamaprasad Institute of Education & Training,182171,,,1,12.0,10
18047,15115,TUNDLA,9,509,0,"SHRI BANSHI DHAR MEMORIAL MAHAVIDYALAYA TUNDLA, FIROZABAD",182174,7.12345,70.12345000000002,0,15.0,10
18048,37028,Salem,33,439,14,Sona College of Technology,182177,11.676949,78.125786,1,77.0,9
18049,29762,BURHANPUR,23,270,2,"Saifia Hamidia Unani Tibbia College, Burhanpur",182178,21.325813,76.234195,1,17.0,9
18050,35030,Armoor,36,40,0,"Priyadarshini College of Education, Armoor (5285)",182179,18.792966,78.29385899999998,0,12.0,11
18051,21392,BALSORE,21,354,0,S.J.E.F. Barunsingh,182181,,,0,7.0,9
18052,42560,SULTANPUR,9,510,0,"HARIHAR PRASAD MAHAVIDYALAYA, KURWAR ROAD, SULTANPUR",182182,26.286887699999998,82.05349809999998,1,12.0,9
18053,21885,BHIKIYASEN,5,562,0,"Govt. Degree College, Bhikiyasen",182184,29.696934000000002,79.26562699999998,1,3.0,10
18054,30858,Panaji,30,121,2,Goa College of Pharmacy  Panaji,182185,15.4953295,73.82402179999998,1,93.0,11
18055,53574,Bhadrak,21,354,3,Vinayak Degree College,182186,,,0,30.0,10
18056,53348,ARMOOR,36,40,0,"Sai Siddartha Degree College, Armoor, Nizamabad (5068)",182191,,,1,12.0,9
18057,34855,GWALIOR,23,276,2,NAGAJI INSTITUTE OF NURSING SCIECNE,182192,,,1,17.0,9
18058,42483,FAIZABAD,9,510,0,"RAJ KISHORE VERMA MAHAVIDYALAYA PRASHIKSHAN SANSTHAN, ANKARIPUR, GOSAIGANJ, FAIZABAD",182193,,,0,12.0,11
18059,52965,WYRA,36,19,0,MADHU DEGREE COLLEGE(589),182194,,,1,15.0,11
18060,34677,BHIND,23,276,1,MRITAYUNJAY NURSING COLLEGE,182195,26.544277,78.784906,1,16.0,9
18061,50133,shriisaabad,9,505,0,LONGSHREE HOLKAR MAHAVIDHYALAYA,182197,,,0,12.0,9
18062,20310,MIRZAPUR,9,537,0,"Shri Bhuvaneshwari Sanskrit Mahavidyalaya, Bhuvneshwaripeeth, Bisahara",182198,23.25672,75.25672,0,1.0,9
18063,28688,MEERUT,9,506,0,"DR. AMBEDKAR DEGREE COLLEGE, MEERUT",182208,28.990001,77.70000999999999,1,2.0,9
18064,8370,KHOWANG GHAT,18,51,0,Khowang College P.O. Khowang-785676,176477,27.282943,94.88736999999999,1,19.0,9
18065,31836,Mauganj,23,268,0,"GOVT. S.K. COLLEGE,MAUGANJ.REWA",182209,28.52451,82.52462,1,7.0,10
18066,42754,,20,208,1,"Y.S.N.M.College,Medininnagar",182210,,,0,32.0,10
18067,27570,"NIRMAL, ADILABAD",36,19,0,"Deeksha Degree College, # 1-4-125/5, Adarsha Nagar, Siddapur Road, Nirmal",182219,,,1,41.0,10
18068,9506,Namakkal.,33,470,1,Pavai Arts & Science College for Women,182220,,,1,16.0,11
18069,9172,bidar,29,219,2,B247 Vidyakendra's Shantiniketan College of Education Bidar,182221,,,0,17.0,11
18070,12197,ALLAHABAD,9,505,2,"HANUMANT MAHAVIDYALAYA, LAHURPUR, HANUMANGANJ,",182222,,,1,20.0,9
18071,47460,Kishanganj,10,70,4,"INSAN DEGREE COLLEGE, KISHANGANJ",182223,26.10766,87.93817099999998,0,19.0,9
18072,35035,Nizamabad,36,40,0,"Gnyana Saraswathi Institute of Management, Nizamabad (5173)",182224,,,0,11.0,9
18073,35066,NIZAMABAD,36,40,0,"SPR Degree College, Dichpally (5050)",182225,,,0,7.0,11
18074,48089,SHEOPUR,23,276,0,ADARSH COLLEGE,182228,25.671182,76.700506,1,11.0,9
18075,51471,hardoi,9,505,0,MAHAVEER PRASAD MAYAWATI MAHAVIDYALYA DAULATYARPUR MADHOGANJ,182229,27.116902000000003,80.15016699999998,0,26.0,9
18076,24549,Kotdwara,5,557,0,"Dr. Pitambar Datt Barthwal Himalaya Government PG Degree College,Kotdwar",182231,29.00005,78.00004,1,48.0,10
18077,39544,CUTTACK,21,366,0,"Mahanadi Vihar Women's College, ,Mahanadivihar, Cuttack",182232,23.25001,73.25000099999998,1,11.0,10
18078,20287,Azamgarh,9,537,0,"Pandit Ram Sanehi Tripathi Sanskrit Mahavidyalaya, Chandevar, Vadvaha",182233,,,0,7.0,9
18079,29138,MOGA,3,371,2,"Dr Shyam Lal Thapar  College of Nursing,  Amritsar Barnala Bypass  Road, Moga",182234,30.800001,75.170001,0,39.0,11
18080,45213,,27,318,1,"ROYAL EDUCATION SOCIETYS DR A R UNDRE WOMENâS COLLEGE OF SCIENCE, RAIGAD",182235,,,0,19.0,11
18081,9454,Munnar,32,253,6,"College of Engineering , Munnar",182237,,,0,62.0,10
18082,9959,HARUGERI,29,602,0,"PRAGATHIPAR GRAMEEN ABHIRUDDI SANSMTHE BSW COLLEGE,  HARUGERI",182238,,,0,11.0,9
18083,21812,Khertha,22,93,0,Naveen Govt. College Kerath,182239,,,1,14.0,11
18084,27035,Nagercoil 629 004,33,439,2,University College of Engineering Nagercoil,182241,8.166869999999998,77.41408,1,119.0,11
18085,19717,Hyderabad,36,17,0,Mumtaz College of Engineering & Technology,182244,17.22006,73.30035999999998,1,171.0,9
18086,50185,SITAPUR,9,505,0,GAURI SHANKER MAHAVIDYALAYA,182245,27.2296023,80.84758929999998,0,12.0,11
18087,9319,Manvi,29,219,0,D416 Govt First Grade Degree College Manvi,182246,,,0,6.0,11
18088,53414,PURULIYA,19,583,2,Ramkrishna Mahato Memorial Teachers Training College,182252,23.440962,86.22227600000001,0,29.0,11
18089,42362,BAHRAICH,9,510,0,"GAYATRI VIDYAPEETH P.G. COLLEGE, RISIA, BAHRAICH",182253,27.570838000000002,81.598025,0,2.0,10
18090,49510,NAWAGARH,22,636,0,"RADHAKRISHNA COLLEGE OF EDUCATION, NAVAGARH",182255,,,1,12.0,9
18091,13530,marihan,9,527,1,"Ramkhelawan Singh P.G. College, Kalwari, Madihan, Mirzapur",182256,24.89599,82.66481999999999,1,16.0,10
18092,13534,Marihan,9,527,0,"S.S.P.P.D. Mahavidyalaya, Tisuhi, Madihan, Mirzapur",182260,24.32499,82.01207999999998,1,15.0,10
18093,9060,Chitapur,29,219,2,C403 Ganga Parameshwari College of Education Chittapur,182264,,,0,14.0,9
18094,49122,AURANGBAD,10,57,2,Sityog Institute of Technology,182265,24.762877,84.362595,1,17.0,11
18095,39607,CUTTACK,21,366,0,"D.K.N.College,Branch,Cuttack",182266,,,1,23.0,9
18096,39584,Bhubaneswar,21,366,1,"Nalini Devi Women's College of Teachers' Education, Bhubaneswar",182267,20.00015,85.00051999999998,1,13.0,9
18097,11875,Raidighi,19,570,0,Raidighi B.Ed. College,182268,,,0,15.0,11
18098,12498,ALLAHABAD,9,505,0,"KALAWATI DEGREE COLLEGE, HARDI, BARA,",182269,,,0,7.0,11
18099,50998,"Khagaul, Danapur",10,57,0,SURENDRA B ED TEACHERS TRAINING COLLEGE,182270,25.58269,84.926062,0,12.0,11
18100,39771,Astarang,21,366,0,"Astaranga College, Astarang",182271,20.001943,86.19157440000001,1,7.0,9
18101,15025,Thiruvannamalai,33,483,1,Annai Theresas College of Education for Women,182274,12.116693,79.128961,1,16.0,11
18102,35967,BHOPAL,23,287,2,"Sagar Institute of Science & Technology & Research (SISTec-R), Sikandrabad, Near Ratibad, Bhadbhada Road, Bhopal",182275,23.231054,77.77186,1,17.0,10
18103,47447,Dimapur,13,347,2,"J N AIER COLLEGE, DIMAPUR",182276,24.156979999999997,92.45789,1,5.0,11
